period,transit_epoch_bjd,transit_duration_hrs,transit_depth_ppm,planet_radius_earth,star_radius_sol,star_teff,star_logg,disposition_text,source,target_encoded
20.1459438,2458362.731781,4.4706494,575.5886941,2.4401617,0.888701,5303.0,4.4996,PC,TESS,1
11.8918633,2458333.456166,4.78248,362.6899452,1.692303,0.834552,5461.0,4.57288,PC,TESS,1
10.6306165,2458417.574247,1.8847446,775.4826057,2.7943472,0.969791,5737.0,4.47544,PC,TESS,1
1.8141215,2458327.104401,4.6006154,129.4041201,1.3180464,1.12713,5789.58,4.35115,FP,TESS,0
2.4360845,2459330.394075,2.495,350.0,2.46916,1.32,6529.0,4.33,FP,TESS,0
3.0749507,2458328.291306,1.2179384,1979.2841401,1.6050039,0.308247,3246.0,4.91671,PC,TESS,1
7.5480709,2458470.495852,4.9550247,239.8900935,2.6024598,1.57319,6688.0,4.19679,PC,TESS,1
2.118659,2458412.27724,1.5585526,664.8120556,1.8325534,0.69132,4002.0,4.5511,PC,TESS,1
5.4240691,2458439.340243,1.6875037,1766.8589296,2.093707,0.465777,3500.0,4.76752,PC,TESS,1
3.3784364,2460093.008961,2.165,1232.0,5.0917,1.41,6311.0,4.23,PC,TESS,1
2.6374449,2460092.634307,1.661,495.0,4.35478,1.96,5355.0,3.82,PC,TESS,1
2.5025812,2460091.74954,2.771,807.0,4.90076,0.91,5603.0,4.49875,PC,TESS,1
13.576858,2460172.848858,4.628,263.0,3.5804,2.5,6730.0,3.8,PC,TESS,1
2.7439029,2459197.575826,1.503168,13852.3979585,11.9292388,0.885702,4860.0,4.438,KP,TESS,0
2.5610662,2459330.970789,4.338,170.0,2.3454,1.9,6161.0,3.95,PC,TESS,1
1.0604139,2459359.873486,2.084,1050.0,4.5487,1.62,5801.2,4.22,PC,TESS,1
5.9422824,2460089.108718,1.911,1160.0,5.90656,1.63,7217.6,4.11,PC,TESS,1
13.2689495,2459343.366967,2.8,770.0,7.74981,2.85,9635.0,3.92,PC,TESS,1
5.9685742,2459379.13132,2.059,340.0,6.64236,3.44,10390.0,3.79,FP,TESS,0
1.6089592,2459359.388606,2.58,320.0,4.49321,2.42,7029.0,3.86,PC,TESS,1
1.0690665,2459362.616226,1.4807714,2898.6037459,9.4235411,1.13442,5930.0,4.36195,PC,TESS,1
3.2535266,2459363.369002,5.1881112,6160.5328004,16.5212632,2.06072,6368.0,3.91383,CP,TESS,1
5.8123508,2458441.048516,2.200213,957.5741671,2.8132678,0.796856,5210.8,4.58,PC,TESS,1
10.6895417,2459363.823865,3.6496675,643.3958437,3.7848,1.45476,6255.0,4.19885,PC,TESS,1
3.0421334,2459363.498874,1.5964685,2054.3050277,16.8899988,2.40325,5715.4,3.92,FP,TESS,0
14.3171998,2460070.251938,5.454,1649.0,6.37558,1.61,7596.0,4.27063,PC,TESS,1
9.2172172,2459369.101784,7.3550279,2470.4394385,14.1810894,2.7639699,6840.0,3.72526,PC,TESS,1
2.0134389,2460122.32263,1.211,821.0,5.85423,1.75,8127.0,4.24828,PC,TESS,1
3.562038,2459364.141922,6.1241184,4495.4158742,16.7501675,2.42923,7042.0,3.85746,PC,TESS,1
4.4742339,2459364.302212,2.7863202,3061.515714,5.7449202,1.04312,5225.05,4.35079,PC,TESS,1
11.4041935,2459367.619383,1.7478969,2216.7191401,18.1901191,3.0048201,6160.0,3.55136,APC,TESS,0
3.85589,2459175.599762,3.9555399,9747.6035597,14.5222913,1.43256,6244.5,4.21,KP,TESS,0
3.9693722,2459379.961551,2.005,570.0,6.3435,2.43,7030.0,3.86,PC,TESS,1
2.2676081,2459386.167504,1.671,880.0,6.4197,2.0,5958.0,3.87,PC,TESS,1
1.491916,2460069.037538,2.3336552,1474.3347879,26.399811,4.42729,9747.0,3.54,FP,TESS,0
3.7590079,2460119.138338,3.304,869.0,7.61924,3.13,9505.0,3.83,PC,TESS,1
7.4398211,2460120.660517,3.068,1362.0,5.48138,1.45,5822.0,4.14,FP,TESS,0
2.6646183,2459385.728999,4.135,840.0,4.25649,1.52,11526.0,4.56,FP,TESS,0
7.7121208,2459037.871491,2.4343481,728.4849109,3.004038,1.08958,5985.4,4.4,CP,TESS,1
1.0817,2458439.13519,1.588,341.533,2.07554,1.02,5759.2,4.45,FP,TESS,0
7.0642486,2459038.949915,3.6816469,11469.7564374,19.7963184,1.63563,5478.8,4.4,PC,TESS,1
0.450264,2459116.209945,1.1871566,331.3974583,1.7032799,0.898718,5366.0,4.49884,PC,TESS,1
3.6989939,2458355.49119,3.1680872,198.9402668,1.6399568,1.15018,5811.0,4.33357,PC,TESS,1
4.4620528,2459036.762645,4.3381703,289.9548667,3.0395927,1.72395,5515.2,3.91,PC,TESS,1
5.9214231,2459039.641828,2.2680522,1221.9430373,2.8781652,0.687025,4361.0,4.59663,PC,TESS,1
1.0929203,2459036.823688,1.5258481,377.4316425,1.3599954,0.687025,4361.0,4.59663,PC,TESS,1
30.083503,2459064.11893,3.9858103,5439.2108279,12.1275255,1.41293,5906.5,4.16721,CP,TESS,1
7.1366507,2459089.90229,2.1906434,768.4493836,3.3078706,1.01775,5559.0,4.41401,PC,TESS,1
2.054238,2459036.341758,1.2287948,1994.0593535,3.5135858,0.655595,4389.0,4.64365,PC,TESS,1
2.87436,2458440.19448,1.901,2490.41,7.91346,1.44,6805.0,4.26,FP,TESS,0
26.0179101,2458335.665026,4.5258048,766.5356589,2.5512622,0.913252,5489.0,4.44576,PC,TESS,1
13.7748361,2460236.627901,4.454,309.0,2.67656,1.47,6266.98,4.19069,KP,TESS,0
2.0340967,2460119.031104,3.397,1283.0,6.38274,2.05,6849.0,3.99,FP,TESS,0
4.4719937,2460118.517186,2.619,170.0,1.08366,0.89,5364.0,4.5,PC,TESS,1
9.3305377,2459378.525751,5.232,5610.0,15.2895,1.96,6238.0,3.94,PC,TESS,1
5.2574854,2459382.714035,2.05,1250.0,2.88855,0.76,4846.0,4.57,PC,TESS,1
7.6247217,2460120.337143,1.972,813.0,2.26441,0.82,5343.0,4.58,PC,TESS,1
25.7086236,2460108.646864,3.831,1430.0,2.81726,0.82,5343.0,4.58,PC,TESS,1
16.155134,2459365.246873,3.528,590.0,2.42196,1.01,5785.0,4.45,PC,TESS,1
4.0520368,2459196.115341,1.5605128,5512.4033193,4.9523134,0.607751,3779.0,4.64,CP,TESS,1
4.7259317,2459363.151122,2.7740362,6309.6615331,16.7543131,1.85891,6203.0,3.98,PC,TESS,1
4.90826,2460119.519989,4.324,8881.0,15.7889,1.83,7995.0,4.2,PC,TESS,1
1.3875331,2460123.887716,2.679,952.0,3.16086,1.14,5678.0,4.33,FP,TESS,0
17.7424733,2459383.797001,3.082,880.0,2.00179,0.69,4926.2,4.67,PC,TESS,1
5.412802,2460100.181,4.5898431,5278.1957566,11.0171044,1.47364,6468.0,4.22,PC,TESS,1
1.8555745,2459770.501306,2.3121742,10888.0377261,14.8951809,1.40959,5651.75,4.13988,KP,TESS,0
3.4505658,2459939.613796,3.0397698,15044.6453237,12.8140087,1.04301,5402.0,4.37462,PC,TESS,1
3.3106692,2459174.840517,3.7033867,9189.7342523,13.382013,1.3514301,6030.0,4.22,KP,TESS,0
6.6363577,2459884.031242,6.385,7470.0,12.2701,1.46,5490.0,4.09312,PC,TESS,1
4.8854844,2459422.843797,5.2333985,7009.1394983,18.1759557,2.0812199,5974.0,3.84282,KP,TESS,0
2.6843081,2459392.813554,2.7683352,18209.9206621,13.9748499,1.01895,5616.02,4.4174,KP,TESS,0
1.7590566,2459767.611028,3.5349264,10499.9757194,20.9577864,1.9992501,6250.0,3.91912,PC,TESS,1
5.8929985,2459915.163041,3.788,17850.0,16.0223,1.17,6182.0,4.3753,PC,TESS,1
7.4463034,2459396.409578,2.0033138,4045.7241785,2.4048644,0.375859,3353.0,4.84911,CP,TESS,1
3.3792358,2459420.207144,2.8993928,18782.5364499,13.059562,0.948617,5529.0,4.47066,PC,TESS,1
17.9635083,2458417.605025,4.4297958,1266.94519,3.2970197,0.794471,5229.0,4.55429,CP,TESS,1
4.3745757,2459391.449451,4.8649118,8101.7247421,18.8478934,1.99827,7305.0,4.05424,PC,TESS,1
4.0434287,2459910.394832,3.388,8960.0,16.7752,1.75,6557.0,4.08473,PC,TESS,1
1.8498567,2459415.15198,2.518276,195.4102498,1.7193265,1.0173301,5834.0,4.44433,CP,TESS,1
10.3088724,2459393.257825,2.2763645,372.3295802,2.2122841,1.0173301,5834.0,4.44433,PC,TESS,1
5.2410659,2459423.780179,3.0113696,8947.1015296,12.4231453,1.28562,6064.0,4.27292,PC,TESS,1
4.2253498,2459394.539688,2.7695297,7240.8152367,8.8893197,1.03122,5501.0,4.39363,KP,TESS,0
4.1596197,2459392.183721,2.4127131,17837.7774982,9.3574411,0.711036,4230.0,4.55383,PC,TESS,1
2.7519172,2460338.433851,1.329,9811.0,13.4019,1.28,5856.0,4.25,PC,TESS,1
0.7649571,2459199.549231,1.094,1900.0,12.9538,1.65,6307.9,3.97,PC,TESS,1
10.6925011,2459759.877559,3.491,1200.0,4.01292,1.15,5844.0,4.34318,PC,TESS,1
8.8517354,2459778.550072,4.3401879,1034.8661285,3.6624912,1.07689,6138.0,4.43818,PC,TESS,1
3.4149091,2459911.846148,2.7231879,13219.6475165,13.9171881,1.13032,5480.0,4.31394,PC,TESS,1
3.1208396,2459422.76782,2.405278,17027.4064902,16.2108254,1.09921,5983.0,4.3973,KP,TESS,0
1.5449334,2459420.580429,1.1043459,4941.8700913,10.7011777,1.4874001,6136.25,4.15767,KP,TESS,0
4.9427985,2459422.773399,3.3153828,11349.4838661,15.3204961,1.32567,5550.93,4.18442,KP,TESS,0
3.2175184,2459770.385346,1.8986264,12691.8036893,10.5529773,0.912927,5549.0,4.50842,KP,TESS,0
3.939371,2459392.576251,5.8132051,4051.5089426,13.6344163,2.0955601,5904.4,3.84,PC,TESS,1
5.7475343,2459840.458684,1.846,11890.0,6.43097,0.58,3750.0,4.67041,PC,TESS,1
3.5018023,2458440.43161,3.917956,16196.191206,22.103526,1.66889,6383.9,4.03,APC,TESS,0
28.6648749,2460437.031199,5.395,1025.0,3.15161,0.69,4818.0,4.65,PC,TESS,1
3.7006742,2459761.942759,3.115,840.0,2.61277,0.79,5025.0,4.56,FP,TESS,0
4.9133022,2459789.419251,5.159,2040.0,9.33912,2.06,5918.0,3.84,CP,TESS,1
2.88069,2459766.955834,1.784,10380.0,22.4297,1.09,5541.0,4.36,CP,TESS,1
5.0141991,2459799.901292,4.5606871,6026.126007,13.4911728,1.69675,6669.0,4.12805,KP,TESS,0
7.7942155,2459420.812052,0.9710311,2950.7357104,4.9169842,0.897403,5461.54,4.50982,KP,TESS,0
7.014001,2459424.229778,2.9681334,1646.6732684,3.6528621,0.789304,4975.0,4.55845,PC,TESS,1
5.5292743,2459176.31925,2.542935,17914.4576673,23.5458512,1.26396,6350.0,4.34,APC,TESS,0
3.2432488,2459422.907793,3.0748441,17481.8216448,14.5800064,1.09304,5778.0,4.37783,KP,TESS,0
3.7970076,2459420.412953,2.5256778,16421.7314916,11.7557579,0.832631,5211.36,4.54655,KP,TESS,0
3.3119026,2459422.509996,1.181072,7620.7493837,10.9625327,1.09206,5355.0,4.33005,KP,TESS,0
3.578757,2459422.607769,3.1806502,11391.7385882,12.1416042,1.06062,5482.59,4.36922,KP,TESS,0
1.5947535,2459421.077646,1.94145,15065.2565497,14.3739674,1.15986,5703.0,4.31786,KP,TESS,0
7.8127906,2459813.939921,6.304,8120.0,22.0599,2.38,8451.0,4.00707,FP,TESS,0
2.7586362,2459819.787515,2.868,4240.0,7.78435,1.17,5774.0,4.32015,PC,TESS,1
1.1589013,2459797.406342,1.1688702,3470.6759302,2.6829722,0.427389,3449.0,4.80176,CP,TESS,1
0.8820624,2458438.402842,0.5759672,11755.4509288,8.3888941,0.782888,4669.0,4.52,CP,TESS,1
3.8493846,2459771.442186,2.6908269,1372.2876678,16.8088001,3.9119101,5843.47,3.27448,KP,TESS,0
0.9263237,2460559.015552,0.81,952.0,1.67823,0.43,3573.0,4.80376,CP,TESS,1
2.8164979,2459772.312716,2.6896665,19270.727034,14.4894174,1.0130399,5413.0,4.39994,KP,TESS,0
7.3405675,2459423.155978,3.2557004,11139.7005929,16.7317044,1.4372801,5828.81,4.14418,KP,TESS,0
2.6915408,2460558.071975,3.986,7265.0,17.4501,1.96,6955.0,4.04,KP,TESS,0
3.9540617,2459818.051018,3.869,5820.0,13.1238,1.69,5773.0,4.03,PC,TESS,1
2.7974757,2459911.038989,2.2149132,18699.8504805,12.0149088,0.867368,5477.0,4.54393,KP,TESS,0
2.1751729,2459175.58961,4.7918806,7780.6435196,18.7874019,2.0625999,6291.0,3.9,KP,TESS,0
5.006622,2460550.715057,1.66,1290.0,2.22447,0.6,4006.0,4.68,CP,TESS,1
4.4331838,2460555.320385,3.856,9166.0,12.5157,1.26,5667.0,4.24,PC,TESS,1
5.1830043,2459765.914829,2.783,670.0,3.63045,1.34,6156.0,4.25196,CP,TESS,1
2.5693728,2459770.010155,2.471,290.0,2.18392,1.34,6156.0,4.25196,PC,TESS,1
3.6001959,2459440.840426,2.887,7820.0,16.1928,1.75,7172.0,4.16,PC,TESS,1
5.3073459,2459441.270166,3.714,200.0,2.05347,1.42,5821.4,4.16,FP,TESS,0
3.4902115,2460338.925724,2.449,366.0,2.05978,1.09,6111.0,4.43,PC,TESS,1
5.5387718,2460335.262371,3.163,439.0,2.07738,1.09,6111.0,4.43,PC,TESS,1
1.773346,2459446.222222,3.291,710.0,7.95884,3.08,6802.0,3.63,FP,TESS,0
2.0348789,2460337.772433,2.379,176.0,3.57655,2.94,8279.0,3.81,PC,TESS,1
0.8560277,2460366.918358,1.587,247.0,3.15801,2.38,11798.0,4.18,FP,TESS,0
2.4261538,2459038.460359,2.1344641,754.8303067,2.6600255,0.960919,5271.0,4.43,CP,TESS,1
3.4672779,2458438.012099,0.4055928,3657.0603553,2.1135466,0.332564,3383.0,4.89132,PC,TESS,1
16.364873,2458416.634939,4.0478302,2075.0944118,3.9248322,0.856226,5481.0,4.56,CP,TESS,1
1.8586624,2458410.999327,2.0525797,497.6683497,1.9323657,0.856226,5481.0,4.56,CP,TESS,1
9.1910792,2458411.806253,3.055677,940.8500219,2.7251006,0.856226,5481.0,4.56,CP,TESS,1
20.9040576,2460243.483965,5.197,930.0,4.53003,1.0,5708.0,4.44413,PC,TESS,1
10.9776867,2460258.713478,3.596,860.0,5.76837,1.0,5708.0,4.44413,PC,TESS,1
19.5620458,2459450.83655,6.4231417,1397.8148985,3.2870868,0.758892,4246.8,4.5,KP,TESS,0
9.7607632,2459488.218864,1.967,790.0,2.22799,0.8,5558.0,4.62634,PC,TESS,1
2.7535993,2459883.369678,2.141,14460.0,10.7107,0.86,5032.08,4.49678,KP,TESS,0
15.2664658,2459451.62303,2.6673792,16186.172954,12.2663968,0.874078,5420.82,4.52994,CP,TESS,1
3.7224626,2459885.541633,2.595678,19962.6105832,11.4694856,0.82064,4926.0,4.51771,KP,TESS,0
1.2089755,2460231.733831,1.286,668.0,1.68645,0.63,4199.0,4.65321,KP,TESS,0
3.408833,2460229.806391,3.163,16032.0,14.2632,1.11,6134.0,4.41,KP,TESS,0
4.7633952,2459174.695544,3.0078272,13160.629831,10.2196833,0.87551,5258.0,4.51,KP,TESS,0
3.0717182,2459450.367505,1.5983426,14228.6266087,12.0054949,0.848394,5082.0,4.5108,KP,TESS,0
2.7186256,2459498.195167,2.129,13160.0,12.4543,1.03,6427.0,4.52834,KP,TESS,0
0.9260632,2460233.36735,1.035,221.0,1.67736,1.11,5640.0,4.35,CP,TESS,1
2.4841975,2460229.465961,1.511,10361.0,13.3413,1.28,6089.0,4.28,KP,TESS,0
2.2602655,2459448.654225,1.0103493,6129.678827,2.7262374,0.341024,3236.0,4.88,KP,TESS,0
0.3994445,2459474.200243,0.8028796,330.8173737,0.9086617,0.485948,3702.0,4.75,CP,TESS,1
5.8795752,2459448.511683,2.0778157,1352.7622114,1.8721219,0.492759,3611.0,4.74,PC,TESS,1
2.70582,2458438.96587,4.968,7500.0,18.4904,2.1,6441.6,3.91,KP,TESS,0
3.6528112,2459450.646766,2.8788573,18681.4630568,12.6675004,0.907682,5610.0,4.51915,KP,TESS,0
4.53347,2459450.126596,3.6052513,11929.8619692,13.221703,1.1971,5846.0,4.31,KP,TESS,0
5.8176452,2460231.88252,2.577,9178.0,11.6459,1.22,5633.4,4.27,KP,TESS,0
2.1747824,2459494.881247,1.654,560.0,1.79105,0.71,4542.0,4.58,KP,TESS,0
2.849282,2459470.846025,1.907,4010.0,4.75272,0.74,4279.0,4.53,KP,TESS,0
4.0984741,2459449.120055,2.323409,16869.9465037,14.8366922,1.0639499,5198.0,4.33,KP,TESS,0
4.0460644,2460226.955884,5.824,8004.0,18.2851,1.81,6404.0,4.03,KP,TESS,0
6.6629951,2459450.837437,1.3454748,949.4386612,3.7022837,1.07392,5975.0,4.42,PC,TESS,1
7.1385672,2460228.758602,2.464,2064.0,3.60516,0.77,5144.5,4.6,KP,TESS,0
3.4715644,2459468.742204,2.13,1050.0,2.65245,0.77,5144.5,4.6,KP,TESS,0
4.1591488,2459470.147334,3.54,12800.0,12.1616,1.11,5576.0,4.34,KP,TESS,0
18.0826084,2458396.13818,2.3867987,8002.7855656,3.911716,0.296,3321.0,4.95373,APC,TESS,0
2.5048178,2460230.91969,2.077,1723.0,3.9467,0.92,5328.0,4.47,PC,TESS,1
8.2000875,2458440.219543,2.4601181,1079.5927267,2.7997542,0.793476,4865.6,4.54,KP,TESS,0
0.745637,2460232.738875,0.671,932.0,7.71235,1.96,6984.0,4.04,PC,TESS,1
3.0026215,2459468.229719,3.595,5040.0,14.0672,1.45,5630.0,4.11,KP,TESS,0
3.3129214,2460231.218276,2.097,1815.0,4.28877,0.98,5512.0,4.44,PC,TESS,1
5.358776,2459168.295274,1.3697764,2708.4393715,1.4454154,0.275953,3562.0,4.97389,CP,TESS,1
1.8868756,2460093.051522,2.393,368.0,4.8297,2.57,7751.0,3.81,PC,TESS,1
0.3011506,2459361.882335,0.6404841,1457.6973975,1.2801124,0.286178,3304.0,4.96212,PC,TESS,1
20.3129649,2459422.817477,7.1852402,5194.3258042,10.8026737,1.4658999,6490.0,4.23,PC,TESS,1
3.792456,2458570.930851,1.2264922,3553.2788818,1.4571721,0.218553,3319.0,5.03236,PC,TESS,1
6.5812768,2458325.445967,4.663367,55.2290807,1.6765354,2.2631199,5217.0,4.438,PC,TESS,1
3.9649053,2458597.872164,1.6788114,1160.5626137,1.4999935,0.426767,3476.0,4.80232,CP,TESS,1
0.336826,2458410.95064,0.883311,18251.292089,15.240658,1.0,5780.0,4.438,FP,TESS,0
3.7634028,2458441.155609,2.5259027,140.4352916,2.4144238,1.89742,6491.0,4.00559,PC,TESS,1
8.9356558,2458330.062409,1.9539147,420.5298106,2.0224563,0.851957,5631.0,4.57723,PC,TESS,1
22.1536777,2459323.079936,7.5893785,4469.3198771,12.6297905,1.6267,6123.0,4.07991,FP,TESS,0
2.0844882,2459036.380129,1.5541575,609.0046533,1.881105,0.713304,4443.39,4.57662,PC,TESS,1
0.8409429,2458543.862361,1.1780506,549.3465906,1.6732084,0.608498,3830.0,4.64404,PC,TESS,1
23.5422422,2458548.589493,3.2390849,1411.9717256,2.3109407,0.608498,3830.0,4.64404,PC,TESS,1
14.0063765,2460121.465283,1.971,300.0,2.26316,1.33,5899.0,4.22221,PC,TESS,1
1.2253159,2459036.84286,3.435758,6006.5175069,2.3820012,0.297644,3725.0,4.92832,FP,TESS,0
1.1759834,2458411.560535,0.9928338,14881.4796123,7.7193559,0.512881,3054.0,5.08962,PC,TESS,1
30.3599812,2459413.718798,6.0823745,19347.5990647,11.2141216,0.795118,4815.0,4.5293,KP,TESS,0
13.4755461,2458822.701914,2.2763948,1090.0934414,1.5718719,0.469524,3710.0,4.7642,PC,TESS,1
10.7155521,2458693.433927,2.727777,424.299807,1.4160391,0.623617,4207.0,4.66778,PC,TESS,1
0.768988,2459823.526701,0.512,870.0,2.01326,0.54,3734.0,4.69992,PC,TESS,1
27.9815639,2460317.227192,4.901,722.0,2.85252,1.16,5905.0,4.34239,PC,TESS,1
10.4834062,2459010.844549,3.2981777,1767.8841835,3.5119412,0.677846,4271.0,4.60188,PC,TESS,1
1.6255124,2459391.112176,2.6590029,10095.3614497,11.2971803,1.04426,5483.74,4.38272,KP,TESS,0
8.6239097,2459634.198599,2.6192964,675.1210806,2.9176946,0.878735,5917.0,4.58257,PC,TESS,1
17.5288347,2458414.165631,2.1115133,1131.5075681,2.8950078,0.829519,5164.0,4.5371,PC,TESS,1
0.9167992,2458684.084719,1.3578155,39.0383592,0.6115871,0.973028,5659.0,5.62196,PC,TESS,1
22.3428773,2458719.361769,6.700128,5934.9200116,11.3355032,1.42864,6184.0,4.20121,KP,TESS,0
31.5786847,2459399.639202,2.1295055,2119.3256676,4.8743389,1.05178,5696.0,4.40025,KP,TESS,0
5.3909915,2459632.557861,1.954,570.0,2.22182,0.87,5405.0,4.53628,PC,TESS,1
3.2903136,2459393.659836,1.7465253,15334.2181362,7.5296069,0.567309,3579.0,4.67905,KP,TESS,0
13.1187746,2458689.149116,4.5278413,333.0027831,2.9857871,1.57458,7800.0,4.31091,PC,TESS,1
17.8335899,2460364.345637,3.642,289.0,2.16267,1.43,6304.0,4.22164,KP,TESS,0
4.4291253,2460189.124027,0.9461342,700.0516873,6.3443547,2.0848899,6559.17,3.95184,APC,TESS,0
25.9213509,2458703.264605,2.1208392,589.3171527,1.9119702,0.786678,5011.0,4.56555,PC,TESS,1
8.8849511,2459392.140389,1.9958507,16966.9658671,12.6838437,0.977054,5160.0,4.39775,KP,TESS,0
7.8344688,2458689.578278,3.1260803,2017.3628771,3.7973353,0.731146,4837.0,4.60493,KP,TESS,0
3.0051929,2458684.471974,1.8111648,737.8355831,2.1434355,0.731146,4837.0,4.60493,KP,TESS,0
5.5460893,2458687.926051,2.2804171,1956.6215347,8.8601851,1.88937,6963.86,4.07013,FP,TESS,0
3.7705865,2459394.278533,3.9149764,12789.7368577,15.822462,1.38188,5897.0,4.18651,KP,TESS,0
4.1194175,2460283.324345,2.057,722.0,2.68492,0.98,5598.0,4.45,PC,TESS,1
4.6663795,2459523.197223,2.526,6900.0,13.2255,1.57,7712.0,4.31,PC,TESS,1
8.2003748,2460251.524106,2.168,1521.0,15.9053,1.76,6011.0,3.99,PC,TESS,1
2.7694936,2460284.446332,1.031,712.0,1.27326,0.47,3807.0,4.77,CP,TESS,1
5.7060868,2460277.804123,0.863,821.0,1.89602,0.47,3807.0,4.77,CP,TESS,1
2.7875233,2459501.2671,1.7384121,8077.6726128,15.2099907,1.27487,6408.3,4.34,PC,TESS,1
3.9813082,2460655.201888,3.1,464.0,2.36323,1.16,6011.9,4.36,CP,TESS,1
7.2455997,2460273.680601,2.734,1106.0,14.2395,2.68,6169.1,3.65,CP,TESS,1
2.2251639,2460257.717716,1.545,284.0,1.50436,0.92,5509.0,4.5,KP,TESS,0
3.1442556,2460254.350652,1.81,2095.0,4.69096,1.0,5691.0,4.45,FP,TESS,0
11.1684037,2459522.948827,5.354,9660.0,12.77,1.22,5981.0,4.31,KP,TESS,0
5.5109534,2459498.183252,2.411,520.0,3.08109,1.31,6404.0,4.31,PC,TESS,1
2.3494903,2460256.015853,2.014,9053.0,14.6551,1.51,7418.5,4.31,PC,TESS,1
2.6921752,2460229.446917,3.246,9194.0,16.0682,1.68,7461.4,4.22,PC,TESS,1
10.9245478,2458416.351956,1.8716477,653.537141,1.9015018,0.74413,4884.0,4.49,CP,TESS,1
3.1129681,2460307.729373,2.308,585.0,1.5002,0.69,4104.0,4.57,FP,TESS,0
5.2289874,2459520.906327,3.386,320.0,2.3513,1.28,6213.0,4.3,PC,TESS,1
4.1137862,2460257.044778,5.235,5739.0,15.0368,1.88,6327.0,3.99,KP,TESS,0
4.5461685,2460251.01417,3.323,5251.0,21.1272,2.4,5341.8,3.98,APC,TESS,0
13.8338893,2459448.534256,1.4260598,8899.362156,10.4349704,0.876814,4225.95,4.37245,PC,TESS,1
5.3193755,2459550.580295,6.6913995,6537.0839819,19.6684639,2.3693399,6350.0,3.78918,PC,TESS,1
1.5538188,2458765.025928,0.923936,3449.9519182,1.2643202,0.192729,3244.0,5.07736,PC,TESS,1
3.4878754,2459474.422251,2.8827447,18093.4842065,16.8851071,1.22041,5752.44,4.27789,PC,TESS,1
3.4732399,2459528.34243,4.3731099,10338.2192807,16.6589645,1.56373,7406.97,4.27763,PC,TESS,1
4.1074291,2458414.822983,3.0844055,900.9217753,3.971632,1.30055,5205.0,4.45924,PC,TESS,1
1.3887494,2459933.972235,1.38,3301.0,15.9057,2.08,7825.0,4.07227,PC,TESS,1
4.5195089,2459451.521141,3.1628648,17738.8625444,14.3049176,1.0321,5887.0,4.44001,KP,TESS,0
2.7908285,2459475.610373,2.2599869,10049.6938823,16.7559488,1.4707,6635.91,4.24728,KP,TESS,0
2.191342,2459475.637804,1.8100691,1062.791258,2.301946,0.720126,4384.23,4.438,PC,TESS,1
23.1438551,2459264.71217,5.7659467,6955.8738937,13.2171669,1.06356,5356.0,4.38,FP,TESS,0
6.32668,2458575.158194,2.0310601,520.8002154,2.2901554,0.975383,5673.0,4.46318,KP,TESS,0
2.53405,2459169.21814,1.944,4070.0,26.5362,1.65,6497.8,4.17,FP,TESS,0
33.6356252,2458705.690981,3.884357,724.0198395,2.3945586,0.821642,5614.0,4.60434,PC,TESS,1
0.8706763,2460232.412765,1.007,1861.0,6.52133,1.47,6121.0,4.16573,FP,TESS,0
14.3540583,2459451.613,2.5122529,1053.0719668,2.8052104,0.86465,5142.48,4.50291,PC,TESS,1
10.2829583,2459449.353563,3.5348916,865.1246457,2.7186716,0.894563,5700.0,4.54131,CP,TESS,1
3.990679,2459451.091261,2.7900392,670.2495772,2.7025526,1.02672,6153.0,4.48335,PC,TESS,1
13.0780555,2459456.765509,4.4541336,932.1214968,3.3632641,1.02672,6153.0,4.48335,PC,TESS,1
2.6857229,2459447.755126,2.2391182,632.8097747,2.8622325,1.06715,5978.0,4.42301,PC,TESS,1
22.0933922,2460239.908686,5.4095076,2633.6009111,9.7603293,1.75449,6798.4,4.11,CP,TESS,1
3.6022377,2459449.129554,1.032552,2229.9856882,1.1671855,0.242091,3266.0,4.99716,PC,TESS,1
5.0256637,2458411.393075,1.8885767,650.1415697,1.4655752,0.518021,3782.0,4.72167,PC,TESS,1
10.7387039,2458415.854932,1.5317637,803.3539058,1.7168904,0.518021,3782.0,4.72167,PC,TESS,1
0.3181853,2459524.090945,0.762,480.0,1.78228,0.75,4242.23,4.5065,PC,TESS,1
8.8346147,2459451.542506,3.0143987,646.0966072,2.5385619,0.968041,5991.0,4.50886,PC,TESS,1
11.0696104,2459451.391313,3.1681143,591.1055416,2.5924247,0.968041,5991.0,4.50886,PC,TESS,1
15.3886607,2459461.181123,4.3300643,407.1050545,2.5382638,1.0623,6101.0,4.44514,KP,TESS,0
15.0758735,2460233.687026,3.502,645.0,2.41942,1.01,5744.71,4.44026,PC,TESS,1
3.8361623,2458414.135893,2.4128495,5357.5774934,6.2369926,0.84738,4910.0,4.60108,KP,TESS,0
2.6672418,2459084.536102,2.858,11150.0,8.5917,0.77,4432.0,4.5,PC,TESS,1
11.1878978,2459071.960195,2.457,8190.0,10.1018,1.07,5721.0,4.39,PC,TESS,1
18.6224802,2459078.330446,4.088,9890.0,12.759,0.99,5654.5,4.44,PC,TESS,1
16.3764188,2460128.431989,4.775,1230.0,4.23355,1.24,6397.0,4.36,PC,TESS,1
10.6936683,2459084.090632,2.411,10680.0,12.2512,1.14,5820.0,4.34,PC,TESS,1
3.439221,2459110.795172,1.693,5050.0,6.2369,0.87,5053.0,4.48,PC,TESS,1
